EPC,Phase,RSSI,Doppler
300833B2DDD9014000000002,1.165825399,-43.5,1.625
300833B2DDD901400000001D,3.209087808,-35.5,1.625
300833B2DDD9014000000012,2.785709111,-51,0
300833B2DDD9014000000000,1.202640938,-44.5,-1.625
300833B2DDD9014000000016,3.902447124,-61,36.5625
300833B2DDD901400000001A,1.484893403,-38,-7.3125
300833B2DDD9014000000000,0.889708857,-61,-15.4375
300833B2DDD9014000000000,4.473087977,-59,33.3125
300833B2DDD9014000000000,3.712233507,-44.5,15.4375
300833B2DDD9014000000001,2.810252803,-43,8.9375
300833B2DDD9014000000013,4.736932673,-62,34.9375
300833B2DDD901400000000F,0.46633016,-62,18.6875
300833B2DDD9014000000004,3.215223731,-65.5,23.5625
300833B2DDD9014000000029,1.920543946,-50.5,-6.5
300833B2DDD9014000000000,2.92069942,-51.5,4.875
300833B2DDD9014000000000,0.803805933,-50,3.25
300833B2DDD901400000000C,2.93910719,-62,13.8125
300833B2DDD9014000000000,0.582912699,-59,-1.625
300833B2DDD9014000000000,2.785709111,-63.5,10.5625
300833B2DDD9014000000000,5.902758072,-60.5,-13.8125
300833B2DDD9014000000000,1.073786552,-67,-58.5625
300833B2DDD9014000000000,3.337942194,-59,12.1875
300833B2DDD9014000000000,6.086835766,-37,0
300833B2DDD9014000000000,2.049398333,-37,1.625
300833B2DDD9014000000003,2.037126486,-49,1.625
300833B2DDD9014000000000,2.810252803,-63.5,11.375
300833B2DDD9014000000000,3.71836943,-44,17.0625
300833B2DDD9014000000013,4.700117134,-61.5,36.5625
300833B2DDD9014000000001,2.810252803,-43,7.3125
300833B2DDD9014000000000,1.221048707,-44,1.625
300833B2DDD901400000001A,1.466485633,-38,-3.25
300833B2DDD9014000000000,0.177941771,-48.5,3.25
300833B2DDD9014000000000,2.902291651,-51.5,6.5
300833B2DDD9014000000000,0.834485549,-50,-9.75
300833B2DDD901400000002D,5.939573611,-38.5,1.625
300833B2DDD9014000000000,5.608233761,-57,4.875
300833B2DDD9014000000000,4.350369514,-59,53.6875
300833B2DDD9014000000002,1.239456477,-43.5,0
300833B2DDD9014000000018,2.202796411,-36.5,-1.625
300833B2DDD9014000000000,0.705631162,-59,-26.8125
300833B2DDD9014000000000,6.252505691,-55.5,4.875
300833B2DDD9014000000012,2.767301341,-50.5,4.875
300833B2DDD9014000000008,3.405437349,-41,6.5
300833B2DDD9014000000000,3.215223731,-59.5,50.4375
300833B2DDD9014000000029,1.828505099,-51,-1.625
300833B2DDD9014000000016,3.822680123,-60.5,48.8125
300833B2DDD901400000000C,2.994330498,-62.5,-4.875
300833B2DDD9014000000000,1.055378782,-67.5,-27.625
300833B2DDD901400000001D,3.215223731,-35,0
300833B2DDD901400000000F,0.705631162,-63,-48.8125
300833B2DDD9014000000000,5.951845457,-60,-11.375
300833B2DDD9014000000004,3.227495578,-65,15.4375
300833B2DDD9014000000000,1.049242859,-62,-81.375
300833B2DDD9014000000000,1.22718463,-44,3.25
300833B2DDD9014000000000,2.877747958,-51,6.5
300833B2DDD9014000000013,4.669437518,-60.5,53.6875
300833B2DDD9014000000000,6.080699843,-36.5,0
300833B2DDD9014000000018,2.208932335,-36,-1.625
300833B2DDD901400000002D,5.927301764,-38.5,4.875
300833B2DDD9014000000000,0.840621472,-50,-11.375
300833B2DDD9014000000000,0.816077779,-62,-21.125
300833B2DDD9014000000000,3.693825737,-44,20.3125
300833B2DDD901400000001D,3.209087808,-35.5,1.625
300833B2DDD9014000000003,2.073942025,-48.5,0
300833B2DDD9014000000000,2.12302941,-36.5,1.625
300833B2DDD901400000001A,1.454213787,-38,-7.3125
300833B2DDD9014000000012,2.755029495,-50,8.125
300833B2DDD9014000000000,2.877747958,-62,-1.625
300833B2DDD9014000000029,1.718058482,-52,-3.25
300833B2DDD9014000000001,2.791845034,-42.5,8.9375
300833B2DDD9014000000000,0.638136008,-59.5,-6.5
300833B2DDD9014000000000,0.190213618,-48.5,0
300833B2DDD9014000000016,3.853359739,-60,52.0625
300833B2DDD9014000000002,1.448077864,-42.5,-4.875
300833B2DDD9014000000000,1.214912784,-67,-29.25
300833B2DDD9014000000000,5.632777453,-56,-4.875
300833B2DDD9014000000008,3.466796581,-41,13.8125
300833B2DDD9014000000000,3.331806271,-59,27.625
300833B2DDD9014000000000,6.264777538,-55.5,-3.25
300833B2DDD9014000000000,4.424000592,-60,33.3125
300833B2DDD9014000000000,6.111379459,-59.5,-18.6875
300833B2DDD9014000000004,3.215223731,-65,-4.875
300833B2DDD901400000000F,0.668815624,-62,-42.3125
300833B2DDD901400000000C,2.988194575,-61.5,3.25
300833B2DDD9014000000000,6.07456392,-36.5,3.25
300833B2DDD9014000000000,1.22718463,-43.5,1.625
300833B2DDD9014000000008,3.50361212,-41,9.75
300833B2DDD901400000001D,3.215223731,-35.5,-1.625
300833B2DDD9014000000000,0.208621387,-48.5,-4.875
300833B2DDD9014000000018,2.208932335,-35.5,-1.625
300833B2DDD901400000000C,2.951379036,-62,-1.625
300833B2DDD901400000001A,1.411262325,-38,3.25
300833B2DDD9014000000012,2.736621726,-49.5,11.375
300833B2DDD9014000000000,6.227961999,-55,-7.3125
300833B2DDD9014000000001,2.791845034,-42.5,7.3125
300833B2DDD9014000000000,0.809941856,-49.5,-1.625
300833B2DDD9014000000000,3.325670348,-59,27.625
300833B2DDD9014000000000,6.246369768,-59.5,-28.4375
300833B2DDD9014000000000,2.208932335,-36,0
300833B2DDD9014000000000,0.693359316,-59.5,-30.0625
300833B2DDD9014000000029,1.491029326,-53.5,-6.5
300833B2DDD9014000000000,2.834796496,-50,9.75
300833B2DDD901400000002D,5.915029918,-38.5,1.625
300833B2DDD9014000000000,4.356505438,-60,58.5625
300833B2DDD9014000000002,1.668971097,-41.5,-4.875
300833B2DDD9014000000000,5.608233761,-56.5,8.9375
300833B2DDD9014000000000,1.540116711,-68,-43.125
300833B2DDD9014000000003,2.098485718,-48,-3.25
300833B2DDD9014000000000,3.687689814,-43.5,13.8125
300833B2DDD9014000000016,3.841087893,-59,43.9375
300833B2DDD9014000000000,0.785398163,-63,-21.125
300833B2DDD9014000000013,4.71238898,-59.5,34.9375
300833B2DDD901400000000F,0.644271931,-62,-39
300833B2DDD9014000000000,2.859340189,-61,12.1875
300833B2DDD9014000000000,5.405748297,-66.5,-29.25
300833B2DDD9014000000000,0.018407769,-60,-8.125
300833B2DDD9014000000000,2.871612035,-61,15.4375
300833B2DDD9014000000000,3.650874275,-43.5,18.6875
300833B2DDD9014000000000,2.276427489,-35.5,-11.375
300833B2DDD9014000000000,0.208621387,-48,-8.9375
300833B2DDD9014000000029,1.325359401,-53.5,4.875
300833B2DDD9014000000003,2.086213872,-48,-1.625
300833B2DDD9014000000000,5.608233761,-56,4.875
300833B2DDD9014000000002,1.754874021,-41,1.625
300833B2DDD9014000000000,6.07456392,-36,1.625
300833B2DDD9014000000008,3.522019889,-40.5,9.75
300833B2DDD9014000000012,2.718213956,-49.5,4.875
300833B2DDD9014000000018,2.227340104,-35.5,-3.25
300833B2DDD901400000002D,5.884350302,-38.5,3.25
300833B2DDD9014000000000,4.479223901,-60.5,20.3125
300833B2DDD9014000000000,1.22718463,-43.5,3.25
300833B2DDD901400000001A,1.392854555,-38,3.25
300833B2DDD901400000001D,3.184544116,-35.5,1.625
300833B2DDD9014000000013,4.749204519,-59,20.3125
300833B2DDD9014000000001,2.767301341,-42,4.875
300833B2DDD9014000000000,0.650407854,-60,-30.0625
300833B2DDD9014000000000,2.791845034,-49.5,11.375
300833B2DDD901400000000F,0.503145698,-62,-1.625
300833B2DDD9014000000000,6.240233845,-55.5,-10.5625
300833B2DDD9014000000000,0.803805933,-49.5,-3.25
300833B2DDD901400000000C,2.896155728,-61.5,20.3125
300833B2DDD9014000000000,0.846757395,-64,-38.1875
300833B2DDD9014000000000,3.423845119,-58.5,11.375
300833B2DDD9014000000016,3.896311201,-58.5,15.4375
300833B2DDD9014000000000,5.049864754,-64,52.0625
300833B2DDD9014000000018,2.233476027,-35.5,-3.25
300833B2DDD9014000000000,1.208776861,-43.5,4.875
300833B2DDD9014000000002,1.797825483,-40.5,-4.875
300833B2DDD9014000000000,2.816388727,-49.5,3.25
300833B2DDD9014000000001,2.761165418,-42.5,10.5625
300833B2DDD9014000000000,2.307107105,-35.5,-8.125
300833B2DDD9014000000000,0.171805848,-48,1.625
300833B2DDD9014000000000,5.571418222,-56.5,15.4375
300833B2DDD9014000000029,1.257864246,-53.5,-1.625
300833B2DDD9014000000012,2.699806187,-49.5,4.875
300833B2DDD9014000000000,3.657010198,-43.5,13.8125
300833B2DDD901400000001D,3.166136346,-35,3.25
300833B2DDD901400000001A,1.417398248,-38,-3.25
300833B2DDD901400000000C,3.006602344,-61,-11.375
300833B2DDD901400000000F,0.56450493,-61.5,-30.0625
300833B2DDD9014000000013,4.749204519,-59,26.8125
300833B2DDD9014000000003,2.080077948,-48,0
300833B2DDD9014000000008,3.479068427,-40,8.125
300833B2DDD9014000000000,6.185010537,-55.5,-3.25
300833B2DDD9014000000000,0.073631078,-60.5,-9.75
300833B2DDD901400000002D,5.908893995,-38.5,0
300833B2DDD9014000000000,0.822213702,-50,-9.75
300833B2DDD9014000000000,6.07456392,-36,0
300833B2DDD9014000000000,5.203262833,-62.5,33.3125
300833B2DDD9014000000000,2.988194575,-60,12.1875
300833B2DDD9014000000000,4.344233591,-60.5,34.9375
300833B2DDD9014000000000,5.283029833,-63.5,20.3125
300833B2DDD9014000000000,3.417709195,-58.5,4.875
300833B2DDD9014000000000,0.478602006,-60.5,-18.6875
300833B2DDD9014000000016,3.877903432,-58,15.4375
300833B2DDD9014000000000,1.454213787,-69,18.6875
300833B2DDD9014000000000,0.871301088,-63.5,-48.8125
300833B2DDD9014000000002,1.742602175,-41,1.625
300833B2DDD9014000000000,0.196349541,-48.5,1.625
300833B2DDD9014000000016,3.810408277,-58,33.3125
300833B2DDD9014000000013,4.773748212,-59,17.0625
300833B2DDD901400000001A,1.405126402,-38,1.625
300833B2DDD9014000000008,3.448388811,-39.5,8.125
300833B2DDD9014000000001,2.773437264,-42.5,0
300833B2DDD9014000000000,2.264155643,-35.5,-4.875
300833B2DDD9014000000012,2.681398417,-49.5,9.75
300833B2DDD9014000000018,2.251883797,-35.5,-3.25
300833B2DDD9014000000000,0.785398163,-63,-18.6875
300833B2DDD9014000000000,6.07456392,-36,-1.625
300833B2DDD9014000000000,0.472466083,-60.5,-21.9375
300833B2DDD901400000000C,3.086369345,-61,-4.875
300833B2DDD901400000001D,3.160000423,-35,1.625
300833B2DDD9014000000003,2.086213872,-48,0
300833B2DDD9014000000000,5.233942448,-61,22.75
300833B2DDD9014000000000,4.141748127,-60.5,58.5625
300833B2DDD9014000000000,0.092038847,-60,-18.6875
300833B2DDD901400000002D,5.890486225,-38.5,3.25
300833B2DDD9014000000000,3.000466421,-60,15.4375
300833B2DDD9014000000000,2.755029495,-49.5,9.75
300833B2DDD9014000000000,3.663146121,-43.5,13.8125
300833B2DDD9014000000000,0.803805933,-50,-4.875
300833B2DDD9014000000000,1.251728323,-43.5,-3.25
300833B2DDD9014000000000,5.602097837,-57,-10.5625
300833B2DDD9014000000029,1.337631247,-52,0
300833B2DDD9014000000000,6.234097922,-55.5,-7.3125
300833B2DDD901400000000F,0.472466083,-61,-18.6875
300833B2DDD9014000000000,3.350214041,-59.5,13.8125
300833B2DDD9014000000000,3.650874275,-43.5,18.6875
300833B2DDD9014000000001,2.755029495,-42,7.3125
300833B2DDD9014000000000,0.803805933,-49.5,-8.125
300833B2DDD9014000000000,0.184077695,-48.5,7.3125
300833B2DDD901400000000F,0.263844696,-62,30.0625
300833B2DDD9014000000000,2.748893572,-49.5,9.75
300833B2DDD9014000000000,6.07456392,-36.5,1.625
300833B2DDD9014000000000,3.025010114,-60.5,33.3125
300833B2DDD9014000000003,2.092349795,-48,0
300833B2DDD9014000000002,1.687378867,-41,-8.125
300833B2DDD901400000002D,5.915029918,-38,3.25
300833B2DDD9014000000000,2.23961195,-35.5,-6.5
300833B2DDD9014000000000,1.22718463,-43.5,4.875
300833B2DDD901400000001A,1.448077864,-37.5,-3.25
300833B2DDD9014000000008,3.429981042,-39.5,9.75
300833B2DDD901400000001D,3.166136346,-34.5,0
300833B2DDD9014000000018,2.264155643,-35.5,-4.875
300833B2DDD901400000000C,3.1538645,-61.5,8.125
300833B2DDD9014000000029,1.392854555,-52,-6.5
300833B2DDD9014000000000,1.687378867,-68,-166.8125
300833B2DDD9014000000000,5.184855063,-60,34.9375
300833B2DDD9014000000000,6.240233845,-55.5,-7.3125
300833B2DDD9014000000000,0.816077779,-64,-18.6875
300833B2DDD9014000000016,3.761320892,-57.5,45.5625
300833B2DDD9014000000000,5.571418222,-56.5,1.625
300833B2DDD9014000000000,3.294990732,-59,38.1875
300833B2DDD9014000000012,2.70594211,-49.5,4.875
300833B2DDD9014000000013,4.73079675,-59,43.9375
300833B2DDD9014000000000,0.042951462,-60,-36.5625
300833B2DDD9014000000000,4.074252973,-60,39
300833B2DDD9014000000000,0.319068004,-61,-11.375
300833B2DDD9014000000019,0.288388388,-64.5,-38.1875
300833B2DDD9014000000000,3.871767509,-60,94.375
300833B2DDD901400000001D,3.184544116,-35,-1.625
300833B2DDD9014000000001,2.755029495,-42,8.9375
300833B2DDD901400000002D,5.933437688,-38.5,0
300833B2DDD901400000001A,1.435806017,-38,3.25
300833B2DDD9014000000018,2.294835259,-35.5,-8.125
300833B2DDD9014000000000,5.534602683,-57,4.875
300833B2DDD9014000000012,2.70594211,-49.5,6.5
300833B2DDD9014000000008,3.436116965,-39.5,4.875
300833B2DDD9014000000000,3.350214041,-59,22.75
300833B2DDD9014000000002,1.644427405,-41,0
300833B2DDD9014000000000,0.190213618,-48.5,3.25
300833B2DDD9014000000016,3.712233507,-58,52.0625
300833B2DDD9014000000000,2.23961195,-35.5,-4.875
300833B2DDD9014000000000,1.2455924,-43.5,1.625
300833B2DDD9014000000003,2.135301257,-48,-8.9375
300833B2DDD9014000000000,5.209398756,-64.5,56.9375
300833B2DDD9014000000000,6.105243536,-36,-4.875
300833B2DDD9014000000000,0,-60,-26.8125
300833B2DDD9014000000029,1.417398248,-51.5,3.25
300833B2DDD9014000000000,1.061514705,-67.5,0
300833B2DDD9014000000019,0.44792239,-64.5,-61
300833B2DDD9014000000000,5.197126909,-59.5,33.3125
300833B2DDD9014000000000,2.767301341,-49.5,8.125
300833B2DDD9014000000000,3.681553891,-44,17.0625
300833B2DDD9014000000000,6.203418306,-55.5,-3.25
300833B2DDD901400000000F,0.355883543,-61,-6.5
300833B2DDD9014000000000,0.319068004,-62,-23.5625
300833B2DDD9014000000000,0.877437011,-63.5,-64.25
300833B2DDD9014000000000,0.766990394,-50,0
300833B2DDD901400000000C,3.202951885,-61.5,43.9375
300833B2DDD9014000000013,4.743068596,-59.5,34.9375
300833B2DDD9014000000000,3.104777115,-59.5,8.9375
300833B2DDD9014000000002,1.69351479,-41,-3.25
300833B2DDD9014000000000,3.669282045,-44,25.1875
300833B2DDD9014000000000,1.239456477,-43.5,8.9375
300833B2DDD9014000000000,3.325670348,-59.5,39.875
300833B2DDD9014000000000,2.233476027,-35.5,1.625
300833B2DDD9014000000000,0.79767001,-64.5,-41.5
300833B2DDD901400000001D,3.178408192,-35,3.25
300833B2DDD9014000000012,2.742757649,-49,0
300833B2DDD9014000000016,3.736777199,-57.5,36.5625
300833B2DDD9014000000018,2.307107105,-35.5,-9.75
300833B2DDD901400000001A,1.454213787,-38,-1.625
300833B2DDD9014000000000,5.534602683,-56.5,1.625
300833B2DDD9014000000000,6.209554229,-59.5,-6.5
300833B2DDD9014000000000,6.111379459,-36,-3.25
300833B2DDD901400000002D,5.939573611,-38.5,3.25
300833B2DDD9014000000000,3.908583048,-60.5,75.625
300833B2DDD9014000000003,2.116893487,-48,1.625
300833B2DDD9014000000000,2.779573188,-49.5,6.5
300833B2DDD901400000000C,3.202951885,-62,50.4375
300833B2DDD901400000000F,0.417242774,-61.5,-30.0625
300833B2DDD9014000000000,0.368155389,-62,-28.4375
300833B2DDD9014000000000,0.785398163,-49.5,-1.625
300833B2DDD9014000000019,0.312932081,-64,-7.3125
300833B2DDD9014000000000,0.190213618,-48.5,4.875
300833B2DDD9014000000029,1.374446786,-51.5,-3.25
300833B2DDD9014000000000,3.092505268,-59.5,24.375
300833B2DDD9014000000008,3.466796581,-40,9.75
300833B2DDD9014000000001,2.773437264,-42,1.625
300833B2DDD9014000000000,6.203418306,-55.5,-3.25
300833B2DDD9014000000000,5.209398756,-59.5,22.75
300833B2DDD9014000000000,5.338253142,-65.5,18.6875
300833B2DDD9014000000013,4.706253057,-58.5,30.0625
300833B2DDD9014000000000,1.141281706,-69.5,39.875
300833B2DDD9014000000003,2.135301257,-48,0
300833B2DDD9014000000029,1.349903093,-51.5,-8.125
300833B2DDD9014000000008,3.48520435,-40,11.375
300833B2DDD9014000000000,6.142059075,-55.5,12.1875
300833B2DDD9014000000012,2.736621726,-49,8.125
300833B2DDD9014000000000,0.202485464,-48,-1.625
300833B2DDD9014000000000,3.681553891,-44,15.4375
300833B2DDD901400000001D,3.209087808,-35,-1.625
300833B2DDD9014000000002,1.803961407,-40.5,-3.25
300833B2DDD9014000000000,5.16031137,-60.5,17.0625
300833B2DDD9014000000000,3.442252888,-60,13.8125
300833B2DDD9014000000000,0.834485549,-49.5,-17.0625
300833B2DDD9014000000000,2.276427489,-35,-4.875
300833B2DDD9014000000001,2.773437264,-41.5,4.875
300833B2DDD9014000000000,2.797980957,-48.5,6.5
300833B2DDD901400000002D,5.927301764,-38.5,6.5
300833B2DDD9014000000000,6.111379459,-36,-1.625
300833B2DDD901400000001A,1.417398248,-38,3.25
300833B2DDD9014000000000,4.04970928,-60.5,43.9375
300833B2DDD9014000000000,1.294679785,-43.5,4.875
300833B2DDD9014000000000,5.491651221,-57,17.0625
300833B2DDD9014000000000,3.110913038,-58.5,7.3125
300833B2DDD9014000000018,2.294835259,-35.5,-8.125
300833B2DDD9014000000016,3.749049046,-57.5,47.1875
300833B2DDD9014000000000,0.374291312,-62,-21.9375
300833B2DDD9014000000000,0.049087385,-59.5,-18.6875
300833B2DDD901400000000C,3.264311117,-61.5,31.6875
300833B2DDD9014000000013,4.743068596,-58.5,8.125
300833B2DDD9014000000000,5.338253142,-64.5,42.3125
300833B2DDD9014000000019,0.312932081,-63.5,26
300833B2DDD901400000000F,0.337475773,-61,-6.5
300833B2DDD9014000000000,2.300971182,-34.5,-4.875
300833B2DDD9014000000000,2.779573188,-48.5,6.5
300833B2DDD9014000000018,2.294835259,-35,-8.125
300833B2DDD9014000000002,1.9082721,-40,0
300833B2DDD901400000001D,3.184544116,-35,-1.625
300833B2DDD9014000000008,3.48520435,-40,6.5
300833B2DDD901400000002D,5.939573611,-38,0
300833B2DDD9014000000000,3.098641192,-58.5,12.1875
300833B2DDD9014000000013,4.706253057,-58,15.4375
300833B2DDD9014000000000,0.773126317,-49.5,-1.625
300833B2DDD9014000000016,3.742913122,-57,55.3125
300833B2DDD9014000000000,1.319223478,-43.5,1.625
300833B2DDD9014000000000,6.105243536,-36,1.625
300833B2DDD9014000000003,2.159844949,-47.5,-3.25
300833B2DDD9014000000000,3.669282045,-43.5,11.375
300833B2DDD901400000001A,1.398990479,-38,7.3125
300833B2DDD901400000000C,3.264311117,-61,18.6875
300833B2DDD9014000000001,2.761165418,-42,4.875
300833B2DDD9014000000000,5.381204604,-63.5,30.0625
300833B2DDD9014000000000,0.44792239,-62,-47.1875
300833B2DDD9014000000029,1.043106936,-52,-1.625
300833B2DDD9014000000000,4.019029664,-60.5,58.5625
300833B2DDD9014000000000,6.154330921,-55.5,0
300833B2DDD9014000000000,0.21475731,-48,1.625
300833B2DDD9014000000012,2.736621726,-48.5,0
300833B2DDD9014000000000,3.411573272,-60,30.875
300833B2DDD9014000000000,0.104310694,-60,-6.5
300833B2DDD9014000000000,5.16031137,-59.5,27.625
300833B2DDD901400000000F,0.411106851,-61,-36.5625
300833B2DDD9014000000000,5.571418222,-57.5,1.625
300833B2DDD9014000000019,0.368155389,-63.5,-4.875
300833B2DDD9014000000000,0.77926224,-68,-91.9375
300833B2DDD9014000000000,6.099107613,-36,1.625
300833B2DDD9014000000002,1.988039101,-39.5,-6.5
300833B2DDD9014000000018,2.270291566,-35,-6.5
300833B2DDD9014000000000,2.748893572,-48.5,6.5
300833B2DDD9014000000008,3.423845119,-39.5,6.5
300833B2DDD9014000000000,5.595961914,-57,-3.25
300833B2DDD9014000000012,2.712078033,-48,3.25
300833B2DDD9014000000016,3.804272354,-56.5,34.9375
300833B2DDD9014000000000,1.325359401,-43,0
300833B2DDD9014000000000,3.657010198,-43.5,11.375
300833B2DDD9014000000000,2.313243028,-34.5,-3.25
300833B2DDD9014000000000,0.202485464,-48,3.25
300833B2DDD901400000001A,1.386718632,-37.5,3.25
300833B2DDD901400000001D,3.080233422,-35,4.875
300833B2DDD9014000000003,2.129165334,-47.5,0
300833B2DDD9014000000001,2.761165418,-42,3.25
300833B2DDD901400000000C,3.27044704,-61,11.375
300833B2DDD9014000000000,0.21475731,-61,-30.0625
300833B2DDD9014000000013,4.687845288,-58,18.6875
300833B2DDD9014000000000,0.79767001,-49.5,-8.125
300833B2DDD901400000002D,5.884350302,-38.5,4.875
300833B2DDD9014000000019,0.325203927,-63.5,-3.25
300833B2DDD9014000000029,0.846757395,-52,15.4375
300833B2DDD9014000000000,3.080233422,-58,27.625
300833B2DDD9014000000000,3.380893656,-59.5,33.3125
300833B2DDD9014000000000,3.982214125,-61,56.9375
300833B2DDD9014000000006,5.221670602,-63,17.0625
300833B2DDD9014000000000,6.185010537,-55.5,-8.125
300833B2DDD9014000000000,5.209398756,-58,21.125
300833B2DDD901400000000F,0.34974762,-61,-4.875
300833B2DDD9014000000000,0.067495155,-62,36.5625
300833B2DDD9014000000003,2.12302941,-47.5,1.625
300833B2DDD901400000002D,5.884350302,-38.5,0
300833B2DDD9014000000013,4.743068596,-58,15.4375
300833B2DDD9014000000000,3.626330583,-43.5,18.6875
300833B2DDD9014000000000,6.185010537,-55.5,-10.5625
300833B2DDD9014000000000,1.294679785,-43,3.25
300833B2DDD9014000000001,2.755029495,-42,3.25
300833B2DDD901400000001D,3.074097499,-34.5,-3.25
300833B2DDD9014000000008,3.356349964,-39,3.25
300833B2DDD9014000000018,2.288699336,-35,-13.8125
300833B2DDD9014000000000,5.553010452,-57,-7.3125
300833B2DDD9014000000000,6.105243536,-36,-3.25
300833B2DDD9014000000000,0.220893233,-48.5,-3.25
300833B2DDD9014000000000,2.331650798,-34.5,-9.75
300833B2DDD9014000000000,3.411573272,-59.5,17.0625
300833B2DDD901400000001A,1.368310863,-37.5,3.25
300833B2DDD9014000000000,3.055689729,-58,39.875
300833B2DDD9014000000002,1.988039101,-39,-1.625
300833B2DDD9014000000006,5.338253142,-62.5,-6.5
300833B2DDD9014000000000,0.766990394,-49.5,1.625
300833B2DDD9014000000029,0.816077779,-52,6.5
300833B2DDD9014000000016,3.785864585,-56.5,21.9375
300833B2DDD901400000000F,0.306796158,-61,-6.5
300833B2DDD9014000000000,0.147262156,-62.5,8.125
300833B2DDD9014000000012,2.675262494,-48,1.625
300833B2DDD9014000000000,0.196349541,-62,-18.6875
300833B2DDD901400000000C,3.288854809,-60.5,8.125
300833B2DDD9014000000000,2.718213956,-48,6.5
300833B2DDD9014000000000,5.283029833,-57.5,10.5625
300833B2DDD9014000000000,3.939262663,-61,31.6875
300833B2DDD9014000000000,5.467107528,-64,28.4375
300833B2DDD9014000000000,3.963806356,-61,40.6875
300833B2DDD9014000000012,2.656854725,-48,3.25
300833B2DDD9014000000001,2.742757649,-42,7.3125
300833B2DDD901400000001D,3.055689729,-34,-1.625
300833B2DDD9014000000000,5.522330836,-57,3.25
300833B2DDD901400000000C,3.282718886,-60.5,15.4375
300833B2DDD9014000000002,1.975767255,-39,-1.625
300833B2DDD901400000001A,1.368310863,-37.5,1.625
300833B2DDD9014000000003,2.110757564,-47,-1.625
300833B2DDD9014000000000,1.294679785,-43.5,8.9375
300833B2DDD9014000000000,6.099107613,-36,-3.25
300833B2DDD9014000000000,6.111379459,-55.5,7.3125
300833B2DDD9014000000016,3.742913122,-56.5,36.5625
300833B2DDD9014000000000,3.614058736,-43,11.375
300833B2DDD9014000000000,0.785398163,-67.5,-52.0625
300833B2DDD9014000000018,2.270291566,-35,-8.125
300833B2DDD9014000000013,4.589670517,-59,67.5
300833B2DDD9014000000000,0.325203927,-63,-30.0625
300833B2DDD9014000000029,0.785398163,-52,0
300833B2DDD9014000000008,3.282718886,-38.5,8.125
300833B2DDD9014000000006,5.362796834,-62.5,-13.8125
300833B2DDD9014000000000,0.220893233,-48.5,-10.5625
300833B2DDD9014000000019,0.337475773,-63.5,-22.75
300833B2DDD9014000000000,2.319378951,-34.5,-8.125
300833B2DDD9014000000000,0.748582624,-49.5,-3.25
300833B2DDD901400000002D,5.853670687,-38,1.625
300833B2DDD9014000000000,2.693670264,-48,8.125
300833B2DDD9014000000000,5.301437603,-57,3.25
300833B2DDD901400000000F,0.429514621,-61.5,-28.4375
300833B2DDD9014000000000,3.080233422,-57.5,22.75
300833B2DDD9014000000000,0.23316508,-62.5,-34.9375
300833B2DDD9014000000000,3.325670348,-58.5,27.625
300833B2DDD9014000000000,2.994330498,-66.5,-53.6875
300833B2DDD9014000000000,5.52846676,-63,1.625
300833B2DDD9014000000000,3.031146037,-58,33.3125
300833B2DDD9014000000012,2.656854725,-47.5,3.25
300833B2DDD9014000000000,3.221359655,-58.5,53.6875
300833B2DDD9014000000013,4.736932673,-58,20.3125
300833B2DDD9014000000008,3.27044704,-37.5,3.25
300833B2DDD9014000000000,2.325514874,-34.5,-9.75
300833B2DDD9014000000018,2.245747873,-35,-4.875
300833B2DDD9014000000003,2.104621641,-47,-8.9375
300833B2DDD9014000000000,3.018874191,-66,-26
300833B2DDD9014000000016,3.798136431,-56,17.0625
300833B2DDD9014000000000,0.773126317,-49.5,-11.375
300833B2DDD9014000000000,1.294679785,-43,3.25
300833B2DDD9014000000029,0.699495239,-52.5,0
300833B2DDD901400000001A,1.349903093,-37,4.875
300833B2DDD9014000000000,0.33133985,-62,-55.3125
300833B2DDD901400000001D,3.061825653,-33.5,0
300833B2DDD901400000000F,0.441786467,-60.5,-40.6875
300833B2DDD9014000000001,2.730485802,-42,10.5625
300833B2DDD9014000000000,3.60178689,-43,18.6875
300833B2DDD901400000002D,5.865942533,-38,-1.625
300833B2DDD9014000000000,6.07456392,-35.5,-1.625
300833B2DDD9014000000019,0.312932081,-63.5,-50.4375
300833B2DDD9014000000002,2.018718717,-38.5,-4.875
300833B2DDD901400000000C,3.239767424,-60,11.375
300833B2DDD9014000000000,3.761320892,-60.5,72.375
300833B2DDD9014000000000,6.123651305,-55,-11.375
300833B2DDD9014000000000,2.693670264,-47.5,1.625
300833B2DDD9014000000000,0.177941771,-48.5,-4.875
300833B2DDD9014000000000,5.332117219,-56.5,1.625
300833B2DDD9014000000000,5.583690068,-56.5,-8.9375
300833B2DDD9014000000000,5.546874529,-63,15.4375
300833B2DDD9014000000006,5.29530168,-62,18.6875
300833B2DDD901400000001A,1.356039016,-37,3.25
300833B2DDD9014000000000,1.306951631,-43,10.5625
300833B2DDD901400000001D,3.074097499,-33.5,-3.25
300833B2DDD9014000000029,0.601320469,-52,-1.625
300833B2DDD9014000000000,3.614058736,-42.5,20.3125
300833B2DDD9014000000018,2.23961195,-34.5,-6.5
300833B2DDD9014000000012,2.656854725,-47.5,1.625
300833B2DDD9014000000000,5.62664153,-62.5,-11.375
300833B2DDD9014000000003,2.110757564,-46.5,-4.875
300833B2DDD9014000000000,5.338253142,-56.5,1.625
