EPC,Phase,RSSI,Doppler
300833B2DDD9014000000000,1.85304879176585,-49.5,3.25
300833B2DDD9014000000000,5.982525072754,-39.5,8.125
300833B2DDD9014000000000,0.619728238305799,-38,6.5
300833B2DDD9014000000015,5.70027260778304,-44,8.9375
300833B2DDD9014000000000,1.61988371200724,-52,-4.875
300833B2DDD9014000000000,3.93926266329033,-50.5,0
300833B2DDD901400000000B,2.36846633649543,-41,3.25
300833B2DDD901400000000D,2.55867995419325,-51.5,3.25
300833B2DDD9014000000000,4.17856366620049,-54.5,30.875
300833B2DDD9014000000000,3.35021404074224,-48,6.5
300833B2DDD9014000000000,5.22167060196272,-62.5,13.8125
300833B2DDD9014000000000,2.66912657092102,-51.5,-8.125
300833B2DDD9014000000004,4.35650543759522,-58,-6.5
300833B2DDD9014000000000,3.33794219443916,-60.5,8.125
300833B2DDD9014000000029,1.93281579273591,-58.5,0
300833B2DDD9014000000000,0.650407854063512,-60,0
300833B2DDD9014000000006,3.19068003880213,-56,15.4375
300833B2DDD9014000000031,6.21569015251262,-57.5,4.875
300833B2DDD901400000002E,0.362019465941011,-57,1.625
300833B2DDD9014000000000,1.64442740461341,-59.5,-11.375
300833B2DDD9014000000002,3.06796157577128,-58,11.375
300833B2DDD9014000000013,1.32535940073319,-56.5,-4.875
300833B2DDD9014000000000,4.24605882086745,-60,21.125
300833B2DDD9014000000000,4.95168998329485,-46.5,4.875
300833B2DDD9014000000000,1.09833024412612,-39.5,9.75
300833B2DDD9014000000019,3.42998104171229,-57.5,24.375
300833B2DDD9014000000000,1.03697101261069,-48,1.625
300833B2DDD9014000000000,0.625864161457342,-38,3.25
300833B2DDD901400000001D,0.564504929941916,-43.5,3.25
300833B2DDD901400000000B,2.38073818279852,-41,0
300833B2DDD9014000000001,0.859029241215959,-39.5,6.5
300833B2DDD9014000000018,0.852893318064416,-39.5,4.875
300833B2DDD901400000000D,2.57095180049633,-51.5,3.25
300833B2DDD9014000000000,1.60761186570415,-52,1.625
300833B2DDD9014000000000,3.33794219443916,-48,15.4375
300833B2DDD901400000002D,0.423378697456437,-45.5,3.25
300833B2DDD9014000000012,5.38120460390283,-40.5,0
300833B2DDD9014000000000,3.93312674013878,-50.5,3.25
300833B2DDD9014000000000,1.8591847149174,-49,6.5
300833B2DDD9014000000000,2.64458287831485,-52,0
300833B2DDD9014000000000,0.699495239275852,-60,-3.25
300833B2DDD9014000000006,3.20295188510522,-56,9.75
300833B2DDD901400000001A,1.69351478982575,-46,3.25
300833B2DDD9014000000000,5.98866099590554,-39.5,9.75
300833B2DDD9014000000003,1.00629139685298,-51,4.875
300833B2DDD9014000000000,1.5707963267949,-59.5,13.8125
300833B2DDD9014000000004,4.35036951444368,-58,3.25
300833B2DDD9014000000015,5.71254445408613,-44,4.875
300833B2DDD9014000000000,4.17856366620049,-55,24.375
300833B2DDD901400000000C,4.92101036753714,-47,9.75
300833B2DDD9014000000029,1.98190317794825,-58.5,-1.625
300833B2DDD9014000000001,3.23976742401447,-42,3.25
300833B2DDD9014000000000,2.69980618667873,-51.5,8.125
300833B2DDD9014000000000,6.03774838111788,-55.5,15.4375
300833B2DDD9014000000011,5.01918513796182,-50.5,1.625
300833B2DDD9014000000016,5.74322406984384,-44,0
300833B2DDD9014000000000,2.58322364679942,-54,10.5625
